book_title,source,category,url,rating,text,ai_generated_label,ai_reasoning,label,reasoning,label_2,difficult
Atmosphere,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/220817728-atmosphere,3,"Well, fuck me. This was about the most lackluster astronaut book I've ever read.

You have to understand, I'm a huge space nerd. I've read countless books on NASA, space exploration, astronauts, the shuttle program; you name it, I've read it. In fact, if we were to stack rank random topics, all my top spots would be taken up by everything space. So when I heard one of my favorite authors was writing a book about one of my favorite topics, I about fainted.

But right off the bat, I could tell something was off. We open with the most climactic, pivotal scene of the story. It should've grabbed me with the force of a thousand suns, but it didn't. It somehow was both too detailed and also not enough, throwing what seemed like twenty new characters at me in the span of two pages while lacking the technical details that would've convinced me we really were in the midst of a space mission. It left me feeling more confused than anything else.

Since this is a dual timeline, we then proceed to alternate between this climactic scene and the seven years leading up to it as Joan becomes a full-fledged astronaut. And while I did enjoy Joan's journey of finding herself and growing through her relationships, I can't help but feel that something was lacking here too. There was so little time spent on her actual astronaut training and so much time spent on her personal life, that it felt like I was reading generic women's lit instead of the singular, exciting story I was promised.

I zoned out constantly. There were so many characters (all introduced around the same time and none of whom stood out) that I had trouble keeping everyone straight in my head. And what should've been the exciting, technical, space portions of the book were replaced by seemingly endless discussions about constellations (my love for space does not extend to star configurations, it seems) and pseudo-philosophical chitchats about the meaning of life. I was worn down.

But even the lack of an astronaut story aside, this still had the feeling of being aggressively bland while also being overly emotional. Every scene in this book—from the contents of the pivotal scene, to the intercutting of it throughout the book, to Joan's relationships with Vanessa and Frances, to all the meaning of life chats—felt like it was set up for maximum emotional hit, almost superficially so. And while I'm not opposed to being emotionally manipulated, this book did it so openly and so obviously that I can't help but cry foul.

Looking back, I should've known my expectations were too high and I was bound for disappointment. It says right there on the cover that this is ""a love story"" after all. But the heart wants what it wants, and mine wanted an astronaut story, damn it.

In my defense though, what was I supposed to think? Andy Weir blurbed for this book, for crying out loud! And after Carrie Soto, in which TJR managed to take the complex, technical game of tennis and make it absolutely mesmerizing to us plebs who know nothing about the game, I thought she could write anything. After all, Carrie Soto was amazing because TJR didn't shy away from including all of its technical intricacies, not in spite of it.

So of course I thought lightning would strike twice, and TJR would do so again here. I thought I would get the perfect symbiosis of astronaut and woman, technical and emotional, science and love. But instead, the astronaut part of the story was so watered down that it felt almost like an afterthought and we'd have pretty much the same story if Joan had chosen some other career.

Clearly, I wasn't the right audience for this book. My thoughts are decidedly in the minority, and I'm pretty sure my issues here are exactly why so many other readers loved it. So don't let me dissuade you. But do set your expectations correctly before going in—this is a love story, not an astronaut story.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,focuses on feelings,personal,FALSE
Atmosphere,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/220817728-atmosphere,5,"OMGGGGGG TJR is just a treasure 🥹🤍🚀📖

this kinda wasn’t what i expected at ALL but of course i’m in awe. the last 20 pages had me so teary eyed!!!! her strong female main characters remain unmatched.

honestly i think my rating is maybe more of a 4.5 vs 5 simply because in my opinion, this doesn’t come close to DAISY JONES & THE SIX or CARRIE SOTO IS BACK which are two of my favorite Taylor Jenkins Reid books but that said, it’s a great novel!

full review to come as i gather my thoughts and emotions. for now, here’s what to expect:

- dual timelines (past and present)
- strong female characters obvi, esp our girl Joan
- family themes and plots
- themes on finding and discovering yourself
- LOTS of astronaut/NASA talk… think: how much tennis talk there was in CARRIE SOTO IS BACK but maybe even more in NASA/space talk
- HEAVY on the character development! but i think that’s true to TJR anyways
- emo emo emo!!!!
- what life was like for women in the 80s… especially in a male dominated field😭
- for me, this was a combo of MALIBU RISING and THE SEVEN HUSBANDS OF EVELYN HUGO and CARRIE SOTO

just know—TJR never disappoints!",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,reactive,Capslock and emojis,personal,FALSE
Atmosphere,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/9d895d0f-341d-4fa2-9f4d-1c5e706d4263,4," Not quite as much a book on space that I thought it would be-I mean it was, but also a love story mixed heavily in. The end really got me, but I’m a sucker for a stuck in space will they make it storyline. ",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,personal,Focuses on feelings,personal,FALSE
Atmosphere,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/9d895d0f-341d-4fa2-9f4d-1c5e706d4263,5,what the actual fuck i have never cried harder reading a book in my entire life. i am unwell. that was… a really good book. ♾️/5⭐️ god tier. do yourself a favor a listen to the audiobook.,reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,Strong opinion,reactive,FALSE
Atmosphere,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/9d895d0f-341d-4fa2-9f4d-1c5e706d4263,2.5,"Was a fine read - easy writing style, but shocker to noone, this genre isn't exactly my bag.

What worked for me:

I did enjoy the structure of the book. It's nothing original or anything we haven't seen before, but did keep the tension up starting it off w/ this ""oh shit"" moment of disaster/survival, to bouncing back in time leading up to this event.

Her writing style is very simplistic and easy to read. About the most Kristin Hannah writing style I've seen other than KH herself. The characters were all likable enough, or at least fleshed out in their own ways. There were a few emotional highs/lows I felt through the story.

What didn't work for me:

I mean, romance is just not my genre. I'm okay with a solid romance in a story, but when it's the MAIN plot.... it's just not all that interesting to me and can get pretty bored. 

My biggest issue was how overly dramatic and over-the-top the dialog is. Very cheesy at times and had a hellva lot of eye rolls. Ppl just don't talk or argue with each other in these super scripted ways.

I know I'm supposed to hate Barbara, which rightfully so - she is a shitty character. But I just did not care about this sister conflict. Sure, her relationship with the niece was charming, but add it onto the list of plot threads that weren't all that interesting to me. I suppose her NASA training and the situation out in space were the only threads I enjoyed.

Overall:

Had just an okay time w/ it, not something I'll think about much longer after finishing. The romance was believable, but I can only get so interested in that. Everything outside of the romance was just fine... the dramatic dialog bothered the hell outta me, but it was an quick and easy read.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,analytical,FALSE
Atmosphere,LibraryThing,Historical Fiction,https://www.librarything.com/work/33102003/t/Atmosphere-A-Love-Story,4,"Okay, I'm an straight, old, white guy. I'm SO not TJR's target audience. Like...not even a little bit.

But, when everyone was raving about DAISY JONES AND THE SIX, I had to give it a shot. I mean, come on, it was Fleetwood Mac, but bent and twisted a bit more, right? And I enjoyed the hell out of it. So, I thought I'd give her another shot. EVELYN HUGO was almost as enjoyable. So, now, as of today, I've just finished my seventh (?) TJR novel.

I had a feeling this one might grab me, because I'm a space nerd. I'm not going to give anything away here, but here's what I'll tell you: with the exception of what I thought was a bit heavy-handed couple of sections on God, and some dialogue that was a little too stereotypical romance genre for my liking, overall, the rest of the book was amazing. I took one star off for those elements.

...and that's even taking in the absolutely bizarre pacing of the novel, going from current time period to back a ways, to further back, to in between, to full-on flashback, to current time...with cliffhangers set, and then tons and tons of pages before we get back around to it. It was the weirdest paced novel I may have ever read (aside from, maybe, HOUSE OF LEAVES, but I don't count that one, because 80% of that was crap filler). Still, somehow, TJR made it work.

I do absolutely want to call out the well-drawn and slow burn of the central romance in this story. Again, I am SO NOT a romance guy, but this story, and all the things it says about just allowing people to love who they love?

Perfect.

And I will say, yes, I'm the ridiculous sap that had a huge lump in my throat and glassy eyes for the last chunk of pages. TJR got me. I knew exactly how I was being manipulated by the writing...and she got me anyway.

But yeah, I'll absolutely keep reading her novels, even if I'm not the target audience.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,reactive,Strong opinion,personal,FALSE
Atmosphere,LibraryThing,Historical Fiction,https://www.librarything.com/work/33102003/t/Atmosphere-A-Love-Story,5,"It's 1980 and Joan Goodwin — astronomy professor, devoted aunt, quiet keeper of a life she thought was enough — sees that NASA is accepting applications from women for the first time. She applies. She gets rejected. She applies again. This time she gets in. What follows is Joan's journey through astronaut training at Johnson Space Center in Houston, alongside a cohort of remarkable people: easygoing pilot Hank Redmond, warm Donna Fitzgerald, fierce mission specialist Lydia Danes, and Vanessa Ford — aeronautical engineer, effortlessly cool, the kind of person you clock across a room and think that is an astronaut. The novel opens in December 1984, with Joan at Mission Control watching the shuttle Navigator prepare for launch, already telling us that what she's feeling that morning — ease, calm — is not what she'll feel later. Then it jumps back four years and slowly builds toward that moment. It's also a queer love story, a found family story, and a meditation on what women sacrifice and carry when they are the first. Loosely connected to TJR's existing universe — yes, Mick Riva appears.

[May contain spoilers]
Joan and Vanessa fall in love during training — a relationship that has to stay hidden given the era and the stakes. The navigator mission goes catastrophically wrong. Commander Steve Hagen, pilot Hank Redmond, and Griff all die. Lydia and Vanessa survive but are unconscious and in danger. Joan spends the novel's present-day sections working Mission Control to bring them home — knowing Vanessa is up there and not knowing if she'll make it back. Vanessa does survive. The emotional devastation of losing Hank — warm, beloved Hank — is where most readers report completely falling apart. Joan eventually realizes she prefers Mission Control to being in space herself, which is its own quiet reckoning about who we are versus who we thought we wanted to be. Frances, Joan's niece, is a throughline about the cost of Joan's ambition to the people who needed her on the ground.
What I think: This is TJR operating at full power — nonlinear structure that pays off, a queer love story that's tender rather than tragic, found family dynamics that will wreck you, and enough historical texture to feel grounded. Hank's death is going to hit you like a truck. You'll probably cry at least twice.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,Focuses on plot,summary_heavy,FALSE
Atmosphere,LibraryThing,Historical Fiction,https://www.librarything.com/work/33102003/t/Atmosphere-A-Love-Story,5,"My first Taylor Jenkins Reid experience was Maybe in Another Life in 2015. She hasn't let me down over the past ten years. There have been ugly cries about characters that I thought FOR SURE were real people (Daisy Jones & The Six), more ugly cries about characters that I wished were real. She has *almost* convinced me to watch tennis (but I talked myself out of that). So many complicated people with complicated relationships. And here, in Atmosphere, we have a not complicated relationship with complicated circumstances. A relationship that felt inevitable, perfect, except society sucked in the 1980s (and it isn't THAT much better now but it is a little better). I was SOBBING at the end. She really ratcheted up the suspense because I KNEW the whole time there would be this very dramatic ending but she made me LOVE these characters along the way. I related so much to Joan, and the entire conversation about God: SO GOOD.

What's really crazy is I haven't even read everything in her bibliography yet, I need to read One True Loves, After I Do, and Forever, Interrupted. It's good to have books to look forward to.",personal,Uses first-person language and references personal experiences or emotional reactions.,reactive,Strong opinion,personal,FALSE
Broken Country,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/214151202-broken-country,3,"I’m currently sitting here on Outlier Island, trying to pull my scattered thoughts together and make them make sense.

First things first: I don’t have anything negative to say about this book. Or at least, not in the way people usually mean “negative.” It’s just one of those books that didn’t fully click for me. And no matter how hard you try, you can’t force yourself to love a book. It either hits, or it doesn’t.

That said — I fully understand why people love this. The storytelling? PHENOMENAL. The DRAMA? Actually INSANE. Broken Country is emotional, and honestly, “emotional” isn’t even enough to describe it. It’s devastating in every possible way. You don’t always get to read about characters who show love through pure action — like, they don’t even need to say it, because it’s felt in everything they do. Their actions speak louder than any “I love you” ever could.

It also has a bunch of those elements people love to love : the longing, the aching, the life keeps getting in the way and it’s never the right time! And of course, the classic love triangle. I’m not a love triangle hater — when it’s done well, it can be so messy and chaotic and good. And here? Sometimes it was written well, sometimes I was uncomfortable, but honestly, I could tell the book wanted me to feel all the things. Even the conflicted, messy ones.

So, why isn’t this a 5-star read for me? Ahh buddy, sometimes it’s the characters. I have found that if I can’t fully connect with characters, a book usually never gets a 5 star. I just couldn’t connect. And this book actually made me sit there and ask myself, “What do I even mean when I say I can’t connect to characters?” Because it’s not about them being perfect. I love messy, flawed well written. characters. I don’t expect them to make good decisions, especially when it truly feels like they’re the best at the time. And I’m not saying I need to relate to them either. I haven’t lived through anything close to what these characters went through. But I do need to be able to empathize on some level, and I just couldn’t get there. I was side-eyeing them left and right, unfortunately. I felt that a lot of the actions here were very avoidable.

And every time I felt bad about it, I reminded myself that I’ve loved plenty of books with chaotic, imperfect characters. But these ones? I don’t know, man. I wanted to root for them, but they kept making it hard.

That being said, I’m really glad I read this. It made me think about life, choices, consequences, and honestly, the ridiculousness of it all. There’s even a little mystery woven in here. Not the main focus, but I enjoyed that part. And I’m genuinely happy so many people are loving this book, because I get it. If you thrive on chaos, if you like to eat drama for breakfast, lunch, and dinner — this is absolutely for you❤️.

And I’ll definitely be keeping an eye out for whatever Hall writes next.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on connecting with characters,,FALSE
Broken Country,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/214151202-broken-country,5,"I think this book has already broken me into a million pieces—in the best possible way! It carries a melodramatic tone but is heartbreakingly powerful, deeply penetrating your emotions.

At first glance, you might think it’s a typical, clichéd love triangle: a grieving woman, still mourning the loss of her son and trying to hold on to her marriage with her kind-hearted husband, suddenly finds her ex—the love of her life—returning to town. He’s freshly divorced and has a son the same age her son was when he died. Cue the whistles and the inevitable “here comes trouble” reaction!

There’s still a spark between the former lovers, and as they rekindle their connection, someone is bound to get hurt. Every action comes with consequences. Despite its simplicity, this book manages to be so much more than just an unfinished love story. Blended with elements of crime, mystery, and courtroom drama, it’s a gripping, unputdownable read. I couldn’t stop thinking about it!

I only had 20 pages left when I realized I had to leave for the 30th-anniversary screening of Se7en. Determined to finish, I downloaded the book on my NetGalley app and kept reading in the theater before the movie started. Yes, I annoyed a few people with my phone’s light, but I couldn’t let it go! When the big revelation scene hit, even though I was expecting it, I screamed—it still shook me to my core. (Trust me, it was as shocking as Se7en’s iconic “What’s in the box?” scene!)

The semisweet conclusion, flawed yet compelling characters, Beth’s hesitation between her dependable husband Frank and her old flame Gabriel, Frank’s brother Jimmie’s self-destructive tendencies, and the whirlwind of courtroom scenes made this a truly unforgettable experience. I overlooked some melodramatic misunderstandings and the villainous, over-the-top mother (who felt like she stepped right out of a telenovela) because the emotional depth and the way the story wrecked me outweighed the clichés.

This book had me emotionally invested from start to finish, and I happily rounded up my 4.5 stars to a full 5! Honestly, movie production companies should snatch up the rights immediately. I even started imagining my dream cast while reading: Paul Mescal as Frank and Leo Woodall as Jimmie.

This book is a cinematic masterpiece waiting to happen! ",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
Broken Country,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/214151202-broken-country,1,"i’m so sorry 🫣😶‍🌫️

this is a VERY UNPOPULAR OPINION!!!!!!

I didn’t like this at all lmao. the audiobook was good and I kept listening so it did have that bingable aspect to it. but oh my goodness me I hated every character. beth was insufferable, gabriel even more, I didn’t even care for the kid. or jimmy or any parents. idk everyone pissed me off except for farmer frank.

which btw, frank u deserve better king.

the twists never got me because they were exactly what I thought they would be which was underwhelming.

this felt like where the crawdads sing and I didn’t like that one either so maybe this vibe just isn’t for me.",personal,Uses first-person language and references personal experiences or emotional reactions.,reactive,Strong opinion,,FALSE
Broken Country,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/0becf583-e9e7-4fb5-baeb-94c6f1b5f2f4,4.5,Dang. The last 25% was everything. ,reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,Strong opinion,,FALSE
Broken Country,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/0becf583-e9e7-4fb5-baeb-94c6f1b5f2f4,2,"tbh i still don’t understand the point of this book. the story itself felt unnecessary to me. the plot revolves heavily around infidelity, which is a trope i rarely enjoy, and here it did very little for me. 

while the book tries to explore love, loss, and the consequences of our choices, i never felt it had anything particularly new or meaningful to say. by the end, i was left feeling detached from the characters and wondering what the story was ultimately trying to achieve. the writing is lovely, but the substance simply wasn’t there for me.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
Broken Country,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/0becf583-e9e7-4fb5-baeb-94c6f1b5f2f4,3,Why did ppl like this book so much? I predicted the ending halfway through. Did not like at all. Booooo,summary_heavy,Focuses on retelling the plot or describing what happens in the book.,reactive,Strong opinion,,FALSE
Broken Country,LibraryThing,Historical Fiction,https://www.librarything.com/work/32735057/t/Broken-Country,5,"Broken Country is one of the best stories I have read this year even though it had what seems to be a popular way of writing for some authors. The dreaded, for me, bouncing between before and now. After the reading the story for a while, I understood the need for the back and forth and it actually made the plot better. The story was extremely well written with great character and place descriptions and a depth of feeling that I have experienced from only a very few authors. The descriptions of the sensual feelings before, during and after making love were the best I have read in a long time.
This is a love story that is also a mystery but the mystery is only for the reader, not the characters. It is not only a woman/man love story, it is a story of the love of nature, the love of family, the love of life and the hard work to build that life and love. It is a complicated plot that I will not get deep into because I try not do spoilers. Beth is the main character who is a farmer’s wife that, in her teens, was in love with Gabriel, the son of a wealthy family. They have a torrid affair during the summer before Gabriel goes to Cambridge. Beth believes that Gabriel cheated on her while he was at Cambridge and breaks off the relationship. Did I mention Gabriel has an over protective bitch of a mother who involves herself in Beth and Gabriel’s relationship.
Beth is pregnant and starts a relationship with Frank who has loved her since they were thirteen and they marry even though he knows she is carrying another man’s child. Their son dies when he is nine whose death creates the grief and pain for Beth and Frank.
She loves her husband but deep inside still loves Gabriel. The two men are as different as two men could be. Their farm is next to the estate that, after being gone for ten years and becoming a world renowned author, Gabriel returns to with his son Leo. And that is where the trouble begins. Beth begins to see Gabriel under the guise of watching Leo while Gabriel writes. Frank's brother knows about the affair hates Gabriel. He is murdered during a drunken rage in a fight with Frank and Frank is accused and tried for the murder. Many things in the book are kept from the reader until well into the story and there are many surprises and plot twists. The story has a satisfying end after a lot of grief and pain for all the characters.
It is hard for me to express why, but this story really stuck a chord with me. In my late teens I loved two girls at the same time and with the same depth of tenderness, desire and emotion. I did not understand how that could have been possible then and do not understand it now. Maybe that is why I was so drawn into the story and experienced their love, grief, pain and happiness along with them.
I rarely give five star ratings and it is extremely rare for me to say that a book is great and recommend that you read it",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
Broken Country,LibraryThing,Historical Fiction,https://www.librarything.com/work/32735057/t/Broken-Country,2.5,"I didn't care about any of these characters a bit, and as the book went on, I started to seriously dislike some of them in a way that was just irritating rather than interesting. Hall also chose a type of structure I pretty much always hate, wherein the narrator hides details which there is no good reason to hide (neither within the story nor in terms of the telling of the tale) and which get revealed in the end in order to make everything that came before finally resonate. If you have to hide who's dead, who killed them, and who a child's father is in order for there to be a story, you don't have a story. This isn't a murder mystery wherein the characters don't know what happened or a psychological tale in which the narrator is unreliable and misdirecting cleverly to a purpose. This is a story about people to whom some bad stuff happened and what they did about it. Leaving out the salient details until the end is just a trick, and an infuriating one at that. People who study writing craft and work with writers call this ""hiding the ball"" precisely because it feels unfair in the same way that it does when a baseball infielder hides the ball in order to secure an out. It's a legal play in baseball--provided the player follows the relevant rules. Broken Country breaks the rules, and the result is neither compelling nor entertaining, but simply foul.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,analytical,Focuses on story structure,,FALSE
Broken Country,LibraryThing,Historical Fiction,https://www.librarything.com/work/32735057/t/Broken-Country,5,"Broken Country is a multi-layered, beautifully written story of first love, enduring passion and second chances. Beth and Gabriel fell in love when they were just kids really, seventeen and head over heels in an all-consuming love affair. It's Frank who rescued Beth when it all went wrong and offered her a home on his family farm, his love and the warm embrace of his own family. Beth loves Frank intensely but the unfinished business with Gabriel is hovering in the background waiting to resurface and turn Beth and Frank's lives upside down once again, for Beth also still loves Gabriel.

I can't think of anybody else who writes such achingly exquisite stories about the pain of all-encompassing love in the way that Clare Leslie Hall does. If you haven't read her other books (written as Clare Empson but soon to be republished as Hall) then I heartily recommend you do so as you will find similar features there. It's the main reason why I love her writing and why I was so thrilled when I heard about Broken Country.

The characterisations are utterly sublime, from Beth struggling with her feelings, to Gabriel's intensity, to Frank's stoic support. Each of these three main players jumps off the page and I felt like I was right there with them. The other supporting characters are just as well-formed and I very much liked the setting of the farm which felt like a character of its own, continuing to draw Beth in and provide salvation to her.

If you want a an epic love story that burrows its way deep into your heart then Broken Country is for you. The way Hall depicts heartbreak is so so special and tears were shed!. It is the work of a writer par excellence. ",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Focuses on story structure,,FALSE
The First Witch of Boston,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/222794853-the-first-witch-of-boston,1,"This claims to be based on a true story and begins in 1646 with Thomas Jones trying to make his way to Barbados via ship. Thomas is the husband of Margaret Jones, a woman hanged as a witch (we are told the conclusion of the book right in the prologue… I kid not). He has held on to a memento of his wife – her wedding gown. Whilst sat reminiscing over the dress, he finds a journal written by Margaret hidden inside. Some of these entries are scattered throughout the story.

We then go back to where Thomas and Margaret (Maggie) have recently moved to Boston after fleeing London and are also expecting their first child. Maggie is a midwife and herbalist that likes to make tinctures and ointments for people's ailments; she also has a sixth sense in this regard. This eventually leads to suspicion.

The blurb lured me in under false pretences. I was expecting a serious literary historical fiction book. If you're going into this like I was under that preconceived notion, be warned that's not what you're going to get. What I got was more of a subpar romance novel with a few sex scenes thrown in and a shallow plot of Margaret being accused of witchcraft. Also, be aware that it includes scenes of infant death and rape.

Considering the time period in which this is supposed to be set, it is completely unbelievable that certain things would have happened the way they were presented. The narrative also came across as way too contemporary for the era. We get the odd olde-type word scattered here and there, which made for an odd, disjointed reading experience.

This was a strange book; I'm not sure what was trying to be achieved here. After looking up the real Margaret Jones, it has little in the way of historical accuracy; it wasn't a compelling account of a real woman facing a harrowing ordeal, and Maggie and Thomas were both written as pretty unlikeable and annoying characters. Add to this the narrative didn't know what time period it wanted to be in; it all ended up being a bit of a mess.

The fact that this was supposed to be based on a real person really vexed me; it didn't sit well that their name was attached to this. It felt incredibly disrespectful, especially when you take into account that the rape scenes depicted therein were also a fictional addition.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
The First Witch of Boston,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/222794853-the-first-witch-of-boston,5,"Gorgeously written and deeply researched, THE FIRST WITCH OF BOSTON is a compelling, intimate portrait of a marriage—and of an independent woman dangerously ahead of her time. The tragedy Catalano unfolds in this exceptional debut novel will break your heart, and remains all too relevant in a world where The Handmaid’s Tale has become uncomfortably predictive. Highly recommended. ",reactive,Expresses a strong opinion without supporting details or personal grounding.,summary_heavy,Reads like a summary,,FALSE
The First Witch of Boston,GoodReads,Historical Fiction,https://www.goodreads.com/book/show/222794853-the-first-witch-of-boston,4,"The story of Maggie Jones, the first woman to be executed for witchcraft in the Massachusetts Bay Colony, begins from the point of view of her husband, Thomas Jones. This was a most unique way of telling the story.

Too often the story of women being on trial for witchcraft is told from the perspective of the woman and the husbands are nothing more than a side note. To read how Thomas dealt with the suspicions and accusations thrown about, regarding the woman he loved dearly, was refreshing. I found this approach to telling the story to be what kept me turning the pages.

While the main point of the novel is the history of a strong, intelligent, outspoken woman being killed for being strong, intelligent and outspoken it is also a novel about the depth of love. Catalono weaves a love story that describes how two people can come so completely together. Additionally, the love of parents for a child and the love between friends are beautifully done.

Students of early American history are aware of the hypocrisy that was part of the Puritans in New England, but Catalano puts it into the forefront. Not all Puritans were so pure!

With very little information in the historical record of Maggie and Thomas Jones, Catalano had to fill in the blanks. True, she altered where Maggie was born and how she was raised, but this made the story have more depth. I do not begrudge the fictional license Catalano took.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,Focuses on plot,,FALSE
The First Witch of Boston,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/2979f0ac-a592-457c-899f-bbe6f9398a7b,3,"This was a break from the genres of books I usually read, but as a Massachusetts resident and history fan I felt inspired to reach out when I found this on a great sale. 
Ultimately, it didnt wow me. The writing was very good, but it got a little repetitive after a while. Of course, I have to assume that it was authentic to the way that this would've gone down in the past, but it just didnt make for a super engaging read. I liked it, but I didnt love it:",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on personal experience,,FALSE
The First Witch of Boston,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/2979f0ac-a592-457c-899f-bbe6f9398a7b,2.5,"I really liked that there were actual journal entries and it felt more realistic than other Salem witch trials stories and I was annoyed. It felt like the characters were having the same problems over and over again which made the story drag for me. 

Maggie was outspoken and stood up for herself, her clients got mad, her husband got mad. The cycle was annoying and sometimes her husband was real dumb. ",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
The First Witch of Boston,The StoryGraph,Historical Fiction,https://app.thestorygraph.com/book_reviews/2979f0ac-a592-457c-899f-bbe6f9398a7b,3,"‘“Indeed, Goodman Endecott, Lord help you all, all of you, this day. Got you are about to execute an innocent woman. You are about to execute an innocent woman for the crime of being a woman, a woman who lived fully, spoke plainly, listened intently, observed acutely, intuited wisely, loved passionately. I am too much for this world of yours this Jerusalem upon a hill.” I spat upon the ground. “I am a force that makes you quake!”’",reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,Strong opinion,,FALSE
The First Witch of Boston,LibraryThing,Historical Fiction,https://www.librarything.com/work/34568833/t/The-First-Witch-of-Boston-A-Novel,4,"I really liked Maggie in The First Witch of Boston. She’s sharp-tongued, smart, and always helping everyone around her as a healer. That’s what makes her story so heartbreaking — even after everything she did for her community, she was still accused and tried as a witch.

Her relationship with Thomas adds a lot of heart, and the book does a great job showing the pressure, fear, and unfairness she faced. It’s a quick but emotional read, and definitely worth it if you enjoy historical fiction centered on strong, resilient women.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,Focuses on characters,,FALSE
The First Witch of Boston,LibraryThing,Historical Fiction,https://www.librarything.com/work/34568833/t/The-First-Witch-of-Boston-A-Novel,3,"""The First Witch of Boston"" was a historical novel inspired by true events. I’ve always been interested in the Salem Witch Trials, so I thought this book sounded interesting. The story follows Thomas Jones and his wife Maggie, tracing their life together in Boston, the accusations of witchcraft against Maggie, and the tragic path that leads to her execution.

Told in two halves, the first was from Thomas’ point of view, focusing on their life in Boston and what led to Maggie’s arrest for witchcraft. Thomas was a carpenter - solid, calm, kind, good-hearted and steady and, the perfect man for his hot-headed wife.

The second half shifted to Maggie’s point of view and followed her trial through to the day of her hanging. Maggie was portrayed as a healer, midwife, and herbalist - outspoken, passionate, intuitive, fiery and intelligent. Her strength and defiance were central to the story, and her voice was more emotionally charged than Thomas’s, though not always easy to like.

I thought the novel dwelt far more on the love between Thomas and Maggie than on the wider historical context. While their relationship was clearly meant to be the emotional core, this came at the expense of a stronger sense of time and place. The book lacked the texture of daily life in colonial Boston (clothing, food, smells, sounds, etc.), which made the setting feel thin. The writing also felt too modern for the time period, pulling me out of the story more than once.

Despite knowing exactly how the book would end, it was still heartbreaking to read, especially with the reminder that many innocent women were killed in the name of witchcraft, thanks to pompous, narrow-minded men threatened by women who ""didn’t know their station in life"". That underlying injustice was powerful, even if the execution of the story was uneven.

Overall, I found it hard to truly like most of the characters, and the pacing was slow. Still, an interesting read, but not a compelling one.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
The First Witch of Boston,LibraryThing,Historical Fiction,https://www.librarything.com/work/34568833/t/The-First-Witch-of-Boston-A-Novel,5,"It was so good, I enjoyed reading the book.

It makes you think about how these poor women who were smart and/or voiced their opinion were thought to be witches.",reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,no supporting details or grounding,,FALSE
Not Quite Dead Yet,GoodReads,Mystery & Thriller,https://www.goodreads.com/book/show/220223963-not-quite-dead-yet,4,"Really enjoyed this book!! I LOVE the concept. Holly Jackson's most unique and highest stakes book imo. I love that this book is SUCH a great balance of comedic relief through Jet's dark humor but also heartbreaking at moments because she only has 7 days left to live.
The only two things stopping me from rating this book higher is 1. although I loved Jet & Billy, I didn't feel super emotionally connected to them. 2. Never saw the ending coming but I do think I have read twistier mysteries before.
And now I've read every Holly Jackson book!!
My current ranking of Holly Jackson's books:
1. A Good Girls Guide to Murder series OF COURSE
2. Five Survive - LOVE this one
3. Note Quite Dead Yet
4. The Reappearance of Rachel Price",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,personal,Focuses on feelings,,FALSE
